,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1374,"(21, 3, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
1375,2.0085583488700594,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1376,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1377,2.0085583488700594,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1378,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
1379,2.0085583488700594,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1380,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1381,2.0085583488700594,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1382,"(12, 2, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1383,2.0085583488700594,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1384,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
1385,2.0085583488700594,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1386,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
1387,2.0085583488700594,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1388,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
1389,2.0085583488700594,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1390,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
1391,2.0085583488700594,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1392,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,,
1393,2.0085583488700594,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1394,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
1395,2.0085583488700594,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1396,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
1397,2.0085583488700594,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1398,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 2, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
1399,2.0085583488700594,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1400,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1401,2.0085583488700594,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1402,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1403,2.0085583488700594,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1404,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
1405,2.0025675048443006,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1406,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
1407,2.0025675048443006,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1408,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
1409,2.0025675048443006,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1410,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
1411,2.0025675048443006,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1412,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1413,2.0025675048443006,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1414,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1415,2.0025675048443006,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1416,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
1417,2.0025675048443006,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1418,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
1419,2.0025675048443006,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1420,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1421,2.0025675048443006,1.4657600765914585,0.0,2.0041698645629746,,,,,,,,,,,
1422,"(21, 3, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
1423,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1424,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1425,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1426,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
1427,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1428,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,,
1429,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1430,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1431,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1432,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
1433,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1434,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1435,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1436,"(23, 0, 0)","(19, 0, 0)","(15, 2, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
1437,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1438,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
1439,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1440,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 2, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,
1441,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1442,"(0, 2, 0)","(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
1443,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1444,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
1445,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1446,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
1447,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1448,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,,
1449,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1450,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
1451,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1452,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1453,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1454,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
1455,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1456,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1457,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1458,"(16, 0, 0)","(12, 1, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
1459,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1460,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1461,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1462,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1463,2.0025675048443006,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1464,"(17, 3, 0)","(16, 1, 0)","(17, 2, 0)","(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,
1465,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1466,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1467,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1468,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
1469,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1470,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 2, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
1471,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1472,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
1473,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1474,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
1475,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1476,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1477,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1478,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
1479,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1480,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
1481,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1482,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
1483,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1484,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
1485,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1486,"(16, 0, 0)","(12, 2, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
1487,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1488,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
1489,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1490,"(15, 0, 0)","(11, 2, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
1491,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1492,"(23, 3, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 2, 0)","(11, 0, 0)","(7, 2, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,
1493,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1494,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
1495,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1496,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
1497,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1498,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1499,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1500,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1501,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1502,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
1503,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1504,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,,
1505,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1506,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1507,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1508,"(0, 1, 0)","(1, 2, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
1509,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1510,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
1511,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1512,"(11, 2, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
1513,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1514,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1515,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1516,"(17, 3, 0)","(16, 0, 0)","(12, 2, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
1517,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1518,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 2, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
1519,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1520,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
1521,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1522,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
1523,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1524,"(5, 0, 0)","(1, 3, 0)","(0, 2, 0)","(4, 2, 10)","(8, 2, 10)",,,,,,,,,,
1525,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1526,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
1527,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1528,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1529,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1530,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1531,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1532,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
1533,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1534,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1535,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1536,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1537,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1538,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
1539,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1540,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
1541,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1542,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1543,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1544,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1545,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1546,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1547,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1548,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1549,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1550,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
1551,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1552,"(22, 1, 0)","(23, 0, 0)","(19, 2, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
1553,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1554,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1555,2.000770251458239,1.4657600765914585,0.0,2.0012509757944135,,,,,,,,,,,
1556,"(21, 3, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
1557,2.000770251458239,1.4657600765914585,0.0,2.0003752927419165,,,,,,,,,,,
1558,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1559,2.000770251458239,1.4657600765914585,0.0,2.0003752927419165,,,,,,,,,,,
1560,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1561,2.000770251458239,1.4657600765914585,0.0,2.0003752927419165,,,,,,,,,,,
1562,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
1563,2.000231075437472,1.4657600765914585,0.0,2.0003752927419165,,,,,,,,,,,
1564,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1565,2.000231075437472,1.4657600765914585,0.0,2.0003752927419165,,,,,,,,,,,
1566,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1567,2.000231075437472,1.4657600765914585,0.0,2.0003752927419165,,,,,,,,,,,
1568,"(17, 3, 0)","(16, 1, 0)","(17, 3, 0)","(16, 2, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,
1569,2.000231075437472,1.4657600765914585,0.0,2.0003752927419165,,,,,,,,,,,
1570,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
1571,2.000231075437472,1.4657600765914585,0.0,2.0003752927419165,,,,,,,,,,,
1572,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1573,2.000231075437472,1.4657600765914585,0.0,2.0003752927419165,,,,,,,,,,,
1574,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1575,2.000231075437472,1.4657600765914585,0.0,2.0003752927419165,,,,,,,,,,,
1576,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
1577,2.000231075437472,1.4657600765914585,0.0,2.0003752927419165,,,,,,,,,,,
1578,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
1579,2.000231075437472,1.4657600765914585,0.0,2.0003752927419165,,,,,,,,,,,
1580,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1581,2.000231075437472,1.4657600765914585,0.0,2.0003752927419165,,,,,,,,,,,
1582,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1583,2.000231075437472,1.4657600765914585,0.0,2.0003752927419165,,,,,,,,,,,
1584,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
1585,2.000231075437472,1.4657600765914585,0.0,2.0003752927419165,,,,,,,,,,,
1586,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
1587,2.000231075437472,1.4657600765914585,0.0,2.0003752927419165,,,,,,,,,,,
1588,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
1589,2.000231075437472,1.4657600765914585,0.0,2.0003752927419165,,,,,,,,,,,
1590,"(21, 3, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
1591,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1592,"(0, 2, 0)","(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
1593,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1594,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,,
1595,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1596,"(1, 2, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
1597,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1598,"(11, 0, 0)","(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
1599,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1600,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1601,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1602,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
1603,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1604,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
1605,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1606,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
1607,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1608,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
1609,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1610,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
1611,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1612,"(17, 3, 0)","(16, 0, 0)","(12, 2, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
1613,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1614,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
1615,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1616,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
1617,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1618,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1619,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1620,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
1621,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1622,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
1623,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1624,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
1625,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1626,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
1627,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1628,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
1629,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1630,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1631,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1632,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 2, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
1633,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1634,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1635,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1636,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1637,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1638,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1639,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1640,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1641,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1642,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
1643,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1644,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
1645,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1646,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
1647,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1648,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
1649,2.000231075437472,1.4657600765914585,0.0,2.000112587822604,,,,,,,,,,,
1650,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
