,0,1,2,3,4,5,6,7,8,9,10,11,12,13
28480,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
28481,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28482,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
28483,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28484,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
28485,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28486,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
28487,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28488,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
28489,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28490,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
28491,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28492,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
28493,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28494,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
28495,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28496,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
28497,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28498,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
28499,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28500,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
28501,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28502,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
28503,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28504,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
28505,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28506,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
28507,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28508,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
28509,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28510,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
28511,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28512,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
28513,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28514,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
28515,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28516,"(23, 0, 0)","(19, 0, 0)","(15, 2, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
28517,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28518,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
28519,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28520,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
28521,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28522,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
28523,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28524,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
28525,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28526,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
28527,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28528,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
28529,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28530,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
28531,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28532,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
28533,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28534,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
28535,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28536,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
28537,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28538,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
28539,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28540,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
28541,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28542,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
28543,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28544,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
28545,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28546,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
28547,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28548,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
28549,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28550,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
28551,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28552,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
28553,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28554,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
28555,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28556,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
28557,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28558,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
28559,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28560,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
28561,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28562,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
28563,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28564,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
28565,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28566,"(20, 0, 0)","(16, 0, 0)","(12, 1, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
28567,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28568,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
28569,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28570,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
28571,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28572,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
28573,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28574,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
28575,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28576,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
28577,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28578,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
28579,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28580,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
28581,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28582,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
28583,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28584,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
28585,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28586,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
28587,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28588,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
28589,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28590,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
28591,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28592,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
28593,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28594,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
28595,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28596,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
28597,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28598,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
28599,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28600,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
28601,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28602,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
28603,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28604,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
28605,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28606,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
28607,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28608,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
28609,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28610,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
28611,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28612,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
28613,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28614,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
28615,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28616,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
28617,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28618,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
28619,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28620,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
28621,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28622,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
28623,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28624,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
28625,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28626,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
28627,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28628,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
28629,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28630,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
28631,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28632,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
28633,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28634,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
28635,1.999999999999464,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28636,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
28637,1.999999999999664,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28638,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
28639,1.9999999999997895,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28640,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
28641,1.9999999999997895,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28642,"(9, 3, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
28643,1.9999999999997895,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28644,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
28645,1.999999999999868,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28646,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
28647,1.999999999999868,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28648,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
28649,1.999999999999868,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28650,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
28651,1.999999999999868,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28652,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
28653,1.999999999999868,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28654,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
28655,1.999999999999868,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28656,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
28657,1.999999999999868,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28658,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
28659,1.999999999999868,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28660,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
28661,1.999999999999868,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28662,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
28663,1.999999999999868,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28664,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
28665,1.999999999999868,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28666,"(0, 2, 0)","(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,
28667,1.999999999999868,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28668,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
28669,1.999999999999868,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28670,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
28671,1.999999999999868,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28672,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
28673,1.999999999999868,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28674,"(4, 1, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
28675,1.999999999999868,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28676,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
28677,1.999999999999868,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28678,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
28679,1.999999999999868,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28680,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
28681,1.999999999999868,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28682,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
28683,1.9999999999999185,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28684,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
28685,1.9999999999999496,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28686,"(12, 2, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
28687,1.9999999999999496,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28688,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
28689,1.9999999999999496,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28690,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
28691,1.9999999999999496,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28692,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
28693,1.9999999999999496,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28694,"(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
28695,1.9999999999999496,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28696,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
28697,1.9999999999999496,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28698,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
28699,1.9999999999999685,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28700,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
28701,1.9999999999999685,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28702,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
28703,1.9999999999999802,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28704,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
28705,1.9999999999999802,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28706,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
28707,1.9999999999999802,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28708,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
28709,1.9999999999999802,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28710,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
28711,1.9999999999999802,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28712,"(17, 3, 0)","(16, 0, 0)","(12, 1, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
28713,1.9999999999999802,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28714,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
28715,1.9999999999999802,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28716,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
28717,1.9999999999999802,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28718,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
28719,1.9999999999999802,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28720,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
28721,1.9999999999999802,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28722,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
28723,1.9999999999999802,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28724,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
28725,1.9999999999999873,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28726,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
28727,1.9999999999999873,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28728,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
28729,1.9999999999999873,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28730,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
28731,1.9999999999999873,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28732,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
28733,1.9999999999999873,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28734,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
28735,1.9999999999999873,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28736,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
28737,1.9999999999999873,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28738,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
28739,1.9999999999999918,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28740,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
28741,1.9999999999999918,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28742,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
28743,1.9999999999999918,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28744,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
28745,1.9999999999999918,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28746,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
28747,1.9999999999999918,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28748,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
28749,1.9999999999999918,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28750,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
28751,1.9999999999999918,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28752,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
28753,1.9999999999999918,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28754,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
28755,1.9999999999999918,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28756,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
28757,1.9999999999999918,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28758,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
28759,1.9999999999999918,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28760,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
28761,1.9999999999999918,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28762,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
28763,1.9999999999999918,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28764,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
28765,1.9999999999999918,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28766,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
28767,1.9999999999999918,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28768,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
28769,1.9999999999999918,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
28770,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
28771,1.9999999999999918,1.9605948175242789,0.0,1.938336794680397,,,,,,,,,,
