,0,1,2,3,4,5,6,7,8,9,10,11,12
7849,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7850,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
7851,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7852,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
7853,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7854,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
7855,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7856,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
7857,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7858,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
7859,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7860,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
7861,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7862,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
7863,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7864,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
7865,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7866,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
7867,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7868,"(22, 3, 0)","(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,
7869,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7870,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
7871,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7872,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
7873,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7874,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
7875,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7876,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
7877,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7878,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
7879,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7880,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
7881,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7882,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
7883,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7884,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
7885,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7886,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
7887,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7888,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
7889,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7890,"(16, 1, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
7891,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7892,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
7893,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7894,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
7895,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7896,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
7897,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7898,"(4, 0, 0)","(0, 1, 0)","(1, 3, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,
7899,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7900,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
7901,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7902,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
7903,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7904,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
7905,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7906,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
7907,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7908,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
7909,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7910,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
7911,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7912,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
7913,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7914,"(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
7915,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7916,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
7917,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7918,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
7919,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7920,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
7921,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7922,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
7923,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7924,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
7925,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7926,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
7927,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7928,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
7929,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7930,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
7931,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7932,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
7933,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7934,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
7935,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7936,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
7937,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7938,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
7939,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7940,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
7941,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7942,"(17, 0, 0)","(13, 2, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,
7943,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7944,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
7945,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7946,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
7947,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7948,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
7949,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7950,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
7951,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7952,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
7953,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7954,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
7955,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7956,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
7957,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7958,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
7959,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7960,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
7961,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7962,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
7963,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7964,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
7965,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7966,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
7967,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7968,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
7969,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7970,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
7971,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7972,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
7973,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7974,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
7975,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7976,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
7977,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7978,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
7979,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7980,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
7981,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7982,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
7983,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7984,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
7985,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7986,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
7987,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7988,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
7989,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7990,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
7991,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7992,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
7993,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7994,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
7995,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7996,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
7997,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
7998,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
7999,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8000,"(19, 0, 0)","(15, 0, 0)","(11, 2, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
8001,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8002,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
8003,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8004,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
8005,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8006,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
8007,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8008,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
8009,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8010,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
8011,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8012,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
8013,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8014,"(11, 0, 0)","(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
8015,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8016,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
8017,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8018,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
8019,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8020,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
8021,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8022,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
8023,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8024,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
8025,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8026,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
8027,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8028,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
8029,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8030,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
8031,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8032,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
8033,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8034,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
8035,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8036,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
8037,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8038,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
8039,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8040,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
8041,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8042,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
8043,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8044,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
8045,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8046,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
8047,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8048,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
8049,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8050,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
8051,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8052,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
8053,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8054,"(13, 2, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
8055,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8056,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
8057,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8058,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
8059,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8060,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
8061,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8062,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
8063,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8064,"(13, 2, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
8065,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8066,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
8067,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8068,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
8069,2.0,1.8472222222222199,0.0,1.3927815755208335,,,,,,,,,
8070,"(21, 3, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
8071,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8072,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
8073,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8074,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
8075,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8076,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
8077,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8078,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
8079,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8080,"(12, 1, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
8081,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8082,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
8083,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8084,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
8085,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8086,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
8087,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8088,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
8089,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8090,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
8091,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8092,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
8093,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8094,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
8095,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8096,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
8097,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8098,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
8099,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8100,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
8101,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8102,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
8103,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8104,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
8105,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8106,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
8107,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8108,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
8109,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8110,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
8111,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8112,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
8113,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8114,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
8115,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8116,"(9, 2, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
8117,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8118,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
8119,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8120,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
8121,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8122,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
8123,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8124,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
8125,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8126,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
8127,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8128,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
8129,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8130,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
8131,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8132,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
8133,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8134,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
8135,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8136,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
8137,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8138,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
8139,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8140,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
8141,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8142,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
8143,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8144,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
8145,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8146,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
8147,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8148,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
8149,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
8150,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
8151,2.0,1.8472222222222199,0.0,1.6963907877604167,,,,,,,,,
